"Iteration","Beta0","Beta1","Tau2","Sigma2","Phi"
2218,3.75950163295305,-4.15170376612915,273909443723.827,28.1382145684356,7.31959020283047
2219,5.02381337607068,-19.3446474003823,213840095733.43,9144671529.84941,7.31959020283047
2220,11.4454684398668,3.13950629695539,189069843346.67,17.9926878972985,7.36657460542885
2221,-3.40492923728745,3.14357414736154,271045156488.034,9212393484.87904,7.36657460542885
2222,-19.1920808309306,-6.59290345697688,261684160518.891,26.7528827777656,7.57331195537786
2223,8.00184402904345,-5.86182778732128,278367393443.397,7723406942.25882,7.57331195537786
2224,3.65535924571409,0.957152724215528,342652466912.59,31.9278176798244,7.38583402813049
2225,4.60841683685199,-0.527223229337217,343146643009.158,9096028289.24552,7.38583402813049
2226,3.02988718214398,19.7688530325748,545268095499.012,45.3400666578736,7.37915834968101
2227,11.9521684007259,8.92982360747605,437728864954.312,8497180933.2366,7.37915834968101
2228,-7.88786698938025,17.4545106017196,308247262897.698,50.2192674911322,7.46080589084605
2229,-13.5937513839093,12.5571489944795,526931558855.248,6205157526.82422,7.46080589084605
2230,3.86402335657787,-14.4007364693139,417829627883.554,66.5338545157049,7.47117648399932
2231,4.1701610419133,11.3354291430041,421182911975.047,6495322054.84835,7.47117648399932
2232,-13.5605369781085,2.1018839900688,492862184943.377,84.1382137178841,7.46164689746968
2233,-11.087293735276,1.14453521701762,679315086733.803,8253090628.77562,7.46164689746968
2234,-22.7668086769418,-10.4345219616361,748936432757.985,81.9873068536312,7.50732287352124
2235,-22.0359834148797,11.783269876392,690211587059.243,11318712570.2521,7.50732287352124
2236,-14.27700454365,2.13059356405659,538733764274.122,47.2028772561876,7.67341295379139
2237,-11.5545235247058,12.0269683650639,528279422406.58,14721365891.1301,7.67341295379139
2238,-0.0494986611321269,-7.01930343946044,377120462083.341,36.1844709543691,7.62602859806959
2239,-9.89871967002332,-7.35958324521862,428403343125.159,10748337773.7802,7.62602859806959
2240,7.56216947618474,14.0940705156104,318508710255.892,45.2658418986828,7.65964570414759
2241,-11.6145632116018,-7.05729921977614,443085559616.452,7761594573.85333,7.65964570414759
2242,14.0980344783081,-0.888595038358564,319565851991.056,60.0767107126595,7.69654334510127
2243,14.2885750003947,4.95073236292511,336120037861.207,6809844269.13075,7.69654334510127
2244,1.27583537230359,-4.8815920908622,488342299656.464,61.0057418073935,7.58280426622746
2245,6.01382232479251,10.9679953685999,491765124148.566,6447454765.79075,7.58280426622746
2246,-8.42518676567519,3.69114231879299,549158728453.177,77.3711987251982,7.54128970529821
2247,13.1222847273812,13.9540960903171,470877022857.255,4418998412.06937,7.54128970529821
2248,-11.4573503252174,-4.44918519779528,363805180951.252,158.7801131522,7.64710713835102
2249,-8.7792828311465,5.93644450818202,429527503629.281,2158570863.24947,7.64710713835102
2250,-6.47760036016212,6.78659117406067,397129339959.639,194.163578657999,7.70738175677901
2251,3.40881105539861,3.4651031592723,407773122383.85,2333801644.22229,7.70738175677901
2252,6.19952570944195,11.2357032034835,465397693130.965,126.789110903573,7.76271019943745
2253,-7.77971150775194,16.6421213923034,458323834774.525,3933677940.90445,7.76271019943745
2254,-5.06819857621207,12.3901252262909,546625213063.227,168.093995532599,7.78263067864529
2255,-6.63141649286291,0.0327476516855555,660364605049.106,3279526737.81977,7.78263067864529
2256,1.97020896410283,-11.579608274845,853819966916.303,298.887736715215,7.84690479498402
2257,8.07907295882915,6.36100628170891,745626813348.055,2163469580.20714,7.84690479498402
2258,7.14033494532082,8.20965647407352,799940986011.234,328.161080225425,7.79542183603079
2259,-7.93461481157146,3.77307964126635,791172413015.701,2968638969.52637,7.79542183603079
2260,11.2327119655755,6.82471033115612,900959563766.645,299.398872502734,7.58277203361431
2261,2.16734690260418,14.5520196804812,876227670833.318,2775079058.24028,7.58277203361431
2262,10.5387038957045,13.2456496414836,899050573905.721,296.740338806718,7.66681186802491
2263,4.98801027614122,-3.23058074767992,1332631016697.87,3203303992.06458,7.66681186802491
2264,-1.0764275002607,-3.79563262455612,1113972519506.79,388.859270752171,7.66542576688822
2265,-8.91010711973567,21.9085911191477,916184019658.193,1776829187.83958,7.66542576688822
2266,6.71800521005454,-2.71632834859179,821784462855.169,667.888025309649,7.41605053384021
2267,13.5516154713696,-0.960074630523548,894628856962.035,1439590635.03635,7.41605053384021
2268,-4.3750823633689,-2.74306096997495,803997865823.735,918.732956879737,7.34776434162985
2269,-13.8403853046916,-7.10667855814098,646232744331.747,845372034.420161,7.34776434162985
2270,-11.2237910955872,-13.0126051209482,568297627330.505,479.369693005054,7.47293490273874
2271,-12.641083407447,-6.8645550444509,524916485855.786,1330415757.55828,7.47293490273874
2272,-8.20178272090224,-13.3608509546186,433035964437.753,315.730553526306,7.4841035838466
2273,-2.89376091463724,-1.15094784167025,362860005246.738,1608633945.58968,7.4841035838466
2274,-13.3147006153725,-13.9276543202002,201476929655.779,199.320851010888,7.39926998366597
2275,0.525557702249305,12.063821064081,298596430758.512,1703256731.07311,7.39926998366597
2276,1.50659157460164,5.86732313546667,280094439878.82,197.480869708886,7.27859132467775
2277,-10.8335011223842,-11.9605663665739,202649832725.811,1292348865.53606,7.27859132467775
2278,-7.97499568079378,-4.1665845803039,150330310523.737,146.630547948301,7.2855625551306
2279,16.8620689328254,7.9899997806841,123570166028.19,875756415.922656,7.2855625551306
2280,-3.50829537615717,2.73789985225222,79767215980.4047,79.7294313130519,7.25047091506874
2281,-11.9969373581298,3.27107875866961,97237655656.6234,1041665270.72295,7.25047091506874
2282,9.47297291241428,-15.8231621150309,100463824391.937,62.0754669545097,7.19707621178705
2283,-5.25703142954781,-13.2880426189681,86920198431.6564,1772363016.534,7.19707621178705
2284,14.6358181947465,-8.66094357310514,90385961799.7132,43.1488335921958,7.21870985728268
2285,-11.8384306064408,-13.3556011964454,94099000283.6156,1630083552.36066,7.21870985728268
2286,14.5611789257795,15.8193972351313,95224526186.7905,54.194243840488,7.34722290593376
2287,3.32312903349976,10.5448705141385,71601109125.5604,1465394460.85699,7.34722290593376
2288,2.10837459520416,-0.86542930237643,33364126291.3813,25.8555516275265,7.27780647310399
2289,19.2147789088077,9.77093261953201,31303527652.1164,1400666568.56061,7.27780647310399
2290,9.80386104514729,5.85973236845498,25159722871.3082,21.9087583568344,7.30818944039055
2291,19.8122630668912,7.58478792026907,22478708658.4723,966272121.953976,7.30818944039055
2292,0.206028292989189,-3.59768414563154,33145230657.3344,24.0432616051439,7.39813614470274
2293,2.48078135831235,-4.54921653875241,27762421118.3514,1302063798.68347,7.39813614470274
2294,22.0728771524096,11.4996498307635,28576453538.6298,20.4035106232536,7.42288635565173
2295,5.58480854376681,8.96694137719462,27693624912.6141,1472062304.38772,7.42288635565173
2296,2.1306423143166,2.45045305182655,20824747450.5557,15.4235704558809,7.36002121676062
2297,0.367096874860286,-6.05508631772346,20219197705.7476,1208884015.57301,7.36002121676062
2298,8.9886612909288,1.30592156112576,24097912364.9961,15.4525841876621,7.23616668384851
2299,12.1435258980953,0.577528451276822,25077850566.0576,1769714175.33014,7.23616668384851
2300,7.28158982115103,-5.60723521489929,20946534410.443,14.7312224384296,7.27408202077955
2301,6.45912221009174,3.05070375498126,30281958365.8962,1996315237.95793,7.27408202077955
2302,-1.38739622063479,-21.926085093495,48785830869.6988,24.1901082082555,7.16484187428148
2303,-3.26301189438596,3.79650197799084,27484951769.0415,1885419339.53094,7.16484187428148
2304,-10.2020396078753,9.20415673912325,28251746403.982,16.5818666360753,7.09191454414888
2305,-11.5975471778515,18.4081246872378,28188828716.1154,1893332196.51567,7.09191454414888
2306,-8.13354611504924,10.2782944875829,28034195211.5283,17.3661326714778,7.14905003064562
2307,-9.84096729524786,-4.02776814869947,23392573358.6189,1099999227.52727,7.14905003064562
2308,-18.9452529078523,2.51622427892617,24503721960.5147,18.8954086684657,7.14365611119808
2309,3.06042474814414,9.20602474375693,26729068949.8483,1479819908.25962,7.14365611119808
2310,-0.609652164858767,-0.090037668962708,35257046063.7995,26.2200458422929,7.11216330129168
2311,2.43722877001497,-5.83613922534559,39950239015.1214,1517121249.7211,7.11216330129168
2312,6.74701817735651,-14.5874330973226,39837103855.1878,23.1622713656583,7.02655971715949
2313,2.83091143351519,-10.0408957904572,41663404829.5626,1851349231.70853,7.02655971715949
2314,-12.1791854873975,-7.34704834308832,33764376207.1267,19.259404120245,7.11592606316272
2315,18.4801544911809,3.67726037109956,41858030347.5259,1977619003.11638,7.11592606316272
2316,4.34633916720845,-3.53824732727043,47140895870.6916,20.1056490926764,7.20514871180206
2317,-6.79593349059438,-5.39948366153961,56193169444.3318,2793443933.89541,7.20514871180206
2318,5.02117183314209,-5.04453422462543,67634197426.4239,27.1750697505937,7.29790152587675
2319,-11.6009974909462,-8.26534543785331,51500859968.7108,2591233463.0376,7.29790152587675
2320,-23.178669761017,3.66402595052944,55716740759.48,30.50037496329,7.35348992325327
2321,-4.86882375976152,0.589653055995566,41330343673.6906,2545301802.25845,7.35348992325327
2322,-17.5739442464347,8.37240399558605,52905203074.8112,21.8560412960494,7.29859442523164
2323,-1.2256172005739,-4.50240684650793,35889045539.5237,2354422115.24416,7.29859442523164
2324,16.7490777883477,4.56139823258809,32398554423.8024,17.7630576534951,7.34529549080892
2325,-13.2525623811592,0.182470228272595,33626340912.0116,1423992818.13947,7.34529549080892
2326,7.41366883346284,-10.0103587534436,35989638811.8226,33.4981533099558,7.39145919712836
2327,-2.61103930415062,1.92132666249321,29865321619.0436,988154101.781169,7.39145919712836
2328,2.63050420621301,9.70008927814886,29792706084.6366,32.9959311931338,7.25334650434391
2329,-0.284723574191653,-7.25547016797422,31287807927.3551,877609178.317054,7.25334650434391
2330,-0.741829413451922,-2.24937107403543,41894466093.346,23.6085330306161,7.15803090581917
2331,-4.72083352518317,-2.97863905427543,30694027551.2396,1778357479.36314,7.15803090581917
2332,-10.6368205917206,1.93142058254469,40375129600.0125,19.3329332821113,7.01790690347883
2333,-12.7643935167512,-7.45264425005081,27325371310.0248,1613023280.60644,7.01790690347883
2334,10.8262863796123,13.9709171437697,16409521251.6246,15.1723818644766,7.11157250354403
2335,10.3074983586381,21.8785580412609,9610287125.97873,1110770341.91072,7.11157250354403
2336,4.39968876241887,-3.76545995530576,11079009848.8022,12.5346446687777,7.22105914482812
2337,5.57712451747227,12.3404068337801,14446851338.5148,1182103797.32578,7.22105914482812
2338,8.56429225761572,0.563998851479353,14968156899.9258,9.84595717828502,7.13948572120622
2339,12.2802643249576,3.42329185554803,16085412173.646,2329286356.6261,7.13948572120622
2340,0.508166591922727,-4.97344251328211,12083145200.6406,5.5780621564712,7.10307184266146
2341,-1.73915574208741,2.27186776755722,7437805493.07228,2200579962.60303,7.10307184266146
2342,11.453909034125,-10.5055058300286,8267586016.85928,4.63329688214137,7.19445318143742
2343,0.743982467065466,-6.07866460952702,9950969373.43554,2607503103.28653,7.19445318143742
2344,-5.06011245281648,-1.74266063320669,15468439628.1623,8.86158622819354,7.18965724156013
2345,-15.3052869019831,-14.6157027978554,15963627237.1911,2096219206.23012,7.18965724156013
2346,-3.13031871609331,-5.64643475251841,12764793841.3774,8.87881532029563,7.15827885936314
2347,2.43339362622844,-2.41586286324195,13074104756.1243,1206365873.65342,7.15827885936314
2348,-4.47831307903663,0.751739596302402,8136782016.78086,10.4439688550159,7.17360628580552
2349,-11.7738039649382,0.191000470264383,6157479513.23047,475030862.046493,7.17360628580552
2350,0.315441171591858,-4.23559574978124,7427066643.18652,13.4921231264321,7.09449949359079
2351,11.8734183948447,4.36819988426965,5706187711.60978,505019416.260686,7.09449949359079
2352,13.9017688761185,-10.7253584350096,8116001952.2635,8.25954218789599,7.20525765164085
2353,-0.278846222395821,-12.2034993421871,9379591886.97581,834384470.498308,7.20525765164085
2354,3.71737697421455,-15.2510690979324,16478289277.4499,13.0000552484543,7.09872858116612
2355,1.38025987385918,-20.2413367436374,16733901159.3771,903155696.856507,7.09872858116612
2356,-12.6011420666444,12.13583425488,18557358682.5555,13.1019672295918,7.16879263213954
2357,-19.9908555407848,-24.7784831001131,17880719234.529,1560329367.73502,7.16879263213954
2358,-6.99152492526524,-0.480153150348494,17269249499.618,8.44442057240205,7.25426868580331
2359,1.69852005498531,-12.4627363188378,14348180550.3439,2004121272.83062,7.25426868580331
2360,3.07361066249933,-5.71938975596461,15847536327.4498,6.92658571590816,7.2478310764079
2361,-0.287031999013574,3.55406473574716,10908246005.8571,1740064770.72789,7.2478310764079
2362,-0.368417174238669,7.70118641089943,11141019107.9089,3.85965595601973,7.3777532940238
2363,-35.632861172007,3.82950341580224,8685355606.87158,2845557436.59996,7.3777532940238
2364,10.9318785396898,-5.55732148986951,14583745445.9578,5.05958552910146,7.3762246728673
2365,-11.5111560234568,6.29192375467345,11091552222.3325,2557161161.44548,7.3762246728673
2366,4.0726535872131,-6.63788697394122,15221294382.1791,6.82836927829061,7.3397633103346
2367,-7.13596711575271,-9.83610793840572,20988160703.1785,2717670266.68471,7.3397633103346
2368,0.828131867985426,-5.0681577988843,27614916066.8167,8.94812221510558,7.31429130968294
2369,-6.09707083117077,0.110560291469846,17164067105.2037,2105338425.17672,7.31429130968294
2370,-16.4048957139182,4.0200191562705,28866013020.0736,13.9969128756478,7.14305903470647
2371,11.5544944308023,-4.80747871204777,31092364006.892,2498454330.01303,7.14305903470647
2372,-1.96303975524838,-7.2410502845596,35139218486.9249,10.826895268128,7.14317880346412
2373,-1.05684964483212,-0.320360992707881,47592382553.2728,3653569394.51808,7.14317880346412
2374,16.2484894766205,-10.2204964352141,40581196206.6577,17.2181989310404,7.13637053017275
2375,7.75672548416853,0.819543442148882,49997437325.1957,2981530001.95771,7.13637053017275
2376,0.66166212606684,6.55617415342344,45344683729.5039,15.0133335835059,7.02696810572085
2377,-5.42857843653729,-9.27547483070618,43452435759.0277,1966501728.6915,7.02696810572085
2378,6.16918057729683,-7.82361928416248,32223960038.48,25.1303952737691,7.03639852893485
2379,23.3794715255093,-3.00360231349383,35162040041.8758,780135108.134939,7.03639852893485
2380,-0.164378252554068,25.7353234679367,40724884129.3997,50.2490554923711,7.13318317196397
2381,-7.06437437177422,-1.4374271776907,46504559223.5595,802436737.969197,7.13318317196397
2382,3.13838873075257,-15.842256680929,50374331534.0182,69.7446904160418,7.22887687215874
2383,23.9362940413713,1.60001199478306,73549624704.6258,721547519.61131,7.22887687215874
2384,5.47199773442225,-2.03235214386467,57908376848.6081,69.8639522081366,7.15989781160692
2385,-15.8129666326341,-5.98852436061546,85378784294.6777,1113417977.11183,7.15989781160692
2386,-9.17969860889575,-2.04028405863595,87892725220.3623,48.2466712728991,7.22452059916726
2387,-14.4057305729628,1.6216859324022,97031084742.9833,2236972397.62243,7.22452059916726
2388,24.3527870675362,9.69073283267072,110703085108.005,62.2791087116531,7.17984160241087
2389,-8.96699513487496,-6.11844453802029,163505785909.043,2672131573.68979,7.17984160241087
2390,-2.28270410358797,-4.16952835412061,125610079260.513,54.3337832626763,7.29775428897041
2391,-4.55726053492037,-18.4268333404889,98974523783.0392,1920738519.01744,7.29775428897041
2392,-14.976527037945,10.671616508582,114349194986.801,52.0444411721034,7.27961722042675
2393,-8.46289310811642,-0.0850401545243406,141618467669.365,2122970025.30701,7.27961722042675
2394,-5.82115482527739,8.20238001282546,116416401827.015,52.2707974898137,7.26447712328113
2395,-6.86675576478213,4.08962940323812,86285874476.2088,2380918639.9587,7.26447712328113
2396,-4.73477365297771,-2.52946834761196,83787283075.8272,42.8328848394026,7.29374317992897
2397,-24.8462817718328,9.85383611024363,62235576166.0406,1953192431.19653,7.29374317992897
2398,-2.86248121709655,-3.64935771041002,60240045260.0014,28.4329889479992,7.3613761980678
2399,10.0552076231066,-4.08004422686548,69447014320.56,2313036136.73049,7.3613761980678
2400,-13.0227784474875,19.6827566172516,81488985141.4757,21.6538897069275,7.34258232992341
2401,4.54829897261612,6.78308753423604,78057381617.0067,3038123447.75906,7.34258232992341
2402,8.9360862313313,-4.71602808357024,48141129433.4109,21.9567032707987,7.29463283712195
2403,-6.99045677535754,-0.468365481118534,50322764699.1584,2169772656.31046,7.29463283712195
2404,-1.22807754479257,-16.914005989367,36826118516.5484,20.7308736181557,7.17920817846863
2405,-0.309418461392523,12.208672247427,43477068599.4644,1412327015.24036,7.17920817846863
2406,6.18419303582649,-5.22786254803637,40143180776.6317,21.7862939002906,6.99752380457117
2407,3.40848037342038,1.23320978271249,44351864844.9729,2043086580.26286,6.99752380457117
2408,7.23982797005793,-10.0136167599614,39910886406.9015,20.1714500073605,7.04478725069048
2409,-4.41352019816788,7.26975530658631,47638371037.6089,2203220504.38234,7.04478725069048
2410,-12.2186751203496,11.0452624582637,38784139649.6056,14.4549294610039,7.02385805323434
2411,1.76504072985104,-4.36586949286418,49536307363.1561,2034962949.38462,7.02385805323434
2412,20.0006134873781,-13.719711101829,54493437429.8065,32.3740083871319,7.08595839444106
2413,-13.3267773788454,-0.933557283313336,61050804324.142,2672056934.19407,7.08595839444106
2414,3.14536803424671,12.6467452945646,61532916248.3655,25.2493988378363,7.17119432857767
2415,14.5161951961817,8.59855716302711,68412268129.1898,3014293557.36976,7.17119432857767
2416,-3.54463381238521,5.78136415058929,53709094679.2036,15.0312736069741,7.29432213300549
2417,11.0402255917256,-11.5354903546163,27891875374.42,2951418337.26825,7.29432213300549
2418,5.85432874444279,4.53870553347372,21690350890.182,8.32280458262798,7.13166888429221
2419,-3.29018607565467,-7.21861716511227,20183808815.5409,2386362324.68143,7.13166888429221
2420,12.9279355439799,-4.20877936137295,13699186782.4103,8.04946505700637,7.10519197925859
2421,-2.44701541588423,2.81394372422379,12500155360.6714,1270139535.29184,7.10519197925859
2422,3.31956552920435,-2.69536624314757,11662013467.5225,10.5726807785015,7.28759666956583
2423,0.366715550143781,1.40897507370777,8876871428.7604,816140576.095957,7.28759666956583
2424,3.61105488258462,2.85353672444444,9761610249.29385,14.555477830686,7.2845506981585
2425,6.89226481995435,8.14406539198061,10351468669.1681,519726349.836538,7.2845506981585
2426,9.00203132090641,8.31419559741623,8774859783.07915,13.2768767427719,7.4250965296753
2427,0.201078327828655,-3.31464996368269,7219822659.15176,709002823.190832,7.4250965296753
2428,7.04214304507482,-9.99716775915652,10336257060.4282,11.3368252947153,7.53957134011894
2429,5.41655604864839,3.54915856376079,12698933791.6848,1164947439.32632,7.53957134011894
2430,-1.73731296424817,-20.8813444707182,9688032205.28209,15.3828234561209,7.63632971746166
2431,4.85162238362746,-5.14435674386217,10885342902.7995,449414685.021053,7.63632971746166
2432,-3.82375488074299,11.2331688614727,6557953280.1087,17.4763388633425,7.7887833093645
2433,5.68425865981148,1.43299432597375,5813945371.64783,412158921.809669,7.7887833093645
2434,-12.9687491589242,-3.84857005772727,5256351165.71873,16.2655938540146,7.79684798068081
2435,8.4131108607988,-3.69619617462462,6337318339.35841,342460287.991654,7.79684798068081
2436,10.9008976929266,-0.57701527189274,8763428875.7402,24.9573770041456,7.79620501901406
2437,6.36897381588245,4.11406936092744,7578118410.9288,337128814.301581,7.79620501901406
2438,-7.7085326560739,-3.77995669378543,8410769294.98038,26.3420671959328,7.72435406481514
2439,14.3895370418213,7.97034781217045,7990217539.43229,265465241.300463,7.72435406481514
2440,-8.08594063008325,0.705018255031811,7015392378.59741,19.9540705277725,7.60078873992881
2441,-8.44575086187347,-4.85213659898557,3045340320.08543,350910245.928367,7.60078873992881
2442,-28.7220829644359,-9.84661566728079,2457786329.22377,9.86315623712421,7.64956544712231
2443,-6.41646268357733,-10.0404960125206,1976109560.92026,201215688.939555,7.64956544712231
2444,5.38762572692203,0.282904696662566,2913499302.76136,11.5482564267107,7.66816916831177
2445,-9.78299055924693,8.68971191970096,1799286893.09231,195668611.41932,7.66816916831177
2446,-2.83085256252542,-1.83055034831232,1990073586.24144,12.695758371514,7.71366594624823
2447,17.7234236320845,-0.34364455786906,2861204064.48798,187564880.304161,7.71366594624823
2448,-18.4477545109161,4.03741824430005,2060876052.51361,13.4557313195692,7.87458424754289
2449,2.37849468465311,3.82684482014526,1853183920.94483,147868462.817209,7.87458424754289
2450,16.592826381897,11.960479113238,1737789205.77266,12.1246724381037,7.70899575721669
2451,2.04391264497731,8.61759059721252,1075455201.63867,115290238.040675,7.70899575721669
2452,-11.2574108042357,11.0987737626387,1245239485.3184,6.68999155460818,7.38138361455858
2453,-17.880939424637,-5.8668403167169,1553196200.58575,249386271.409644,7.38138361455858
2454,-0.259893966067093,4.03882971642263,1360071393.79552,8.60063005807184,7.30153758308693
2455,3.88013675318574,6.46582624784495,1458263747.64125,212989962.704404,7.30153758308693
2456,-4.2457482319391,0.651457171743225,1749223839.27184,7.61547128135995,7.32617912894499
2457,-1.59233877755388,-13.197299933561,2209916377.19177,205381710.55661,7.32617912894499
2458,14.0198222523187,-13.5827705960929,2961085176.76201,15.9266923287088,7.09667100744068
2459,3.35024742351942,14.6190700567471,3935739731.50289,201740140.357639,7.09667100744068
2460,-9.39700707324279,11.7544101662329,5296164647.36086,19.3206329972349,7.09567702665074
2461,-4.26183411389021,-9.73307522911981,5176693878.00453,456966408.293431,7.09567702665074
2462,-5.51240842341572,-5.64284363386655,4896050769.97229,14.9893443597523,6.99649141831297
2463,12.4892159980232,-10.4681814690507,6146815644.93557,302630042.18587,6.99649141831297
2464,-7.31978764634062,20.4466090366132,6079022482.50889,14.7260611510375,7.05063939171641
2465,-5.13352829911805,1.22055394417752,4664492420.81113,338923224.716516,7.05063939171641
2466,-5.10226176239335,-11.9475045039202,4127917560.30686,16.2595207328421,7.0569845867678
2467,-0.314312622529127,-13.9812480954041,4461274642.08557,299810750.426153,7.0569845867678
2468,-6.98891938071363,3.24444744161879,3333911459.5005,18.0526428715557,6.98672684600617
2469,14.2901074766828,-3.22211295708685,3323230369.67336,180986782.118111,6.98672684600617
2470,1.79206746399688,0.351286157701826,4885012865.67335,24.2910177003644,7.15669068711674
2471,22.1457602749007,-1.89412729971838,4763696620.93338,190024688.410329,7.15669068711674
2472,-11.7309089565181,4.97497122222511,3680055179.87258,23.7456589852954,6.94096503265179
2473,4.52382484996682,8.7491760111175,5500254733.76392,224438974.943672,6.94096503265179
2474,-22.8097208283425,-9.60635964969565,7827790607.0607,33.5563332454025,6.91293295694236
2475,2.70992702631063,-1.28580900531673,8205307790.62472,297341518.68665,6.91293295694236
2476,8.82357875876643,-1.4340537676611,13655647075.1874,35.4994619053594,7.00008161443222
2477,12.6524296935891,2.3981623152456,9555665175.41591,385519449.452188,7.00008161443222
2478,3.37761773397123,2.42182732507718,11448873120.72,34.4613234066856,7.03952734420376
2479,5.31980359707014,-0.275164277901521,10397446942.0474,286397127.031991,7.03952734420376
2480,0.103121491799601,19.604679069499,6097429911.38729,24.497206942372,7.02037503849745
2481,15.231013200152,-12.4410406108342,4723454720.70968,240426640.40065,7.02037503849745
2482,18.7519347260283,10.2958941722918,3582093789.14242,17.8838202127073,6.97916832889842
2483,0.505975663446867,-2.67246467029751,3677747326.32118,216511708.533766,6.97916832889842
2484,15.149919820168,-18.7268160060738,5067251154.11709,24.1793293732595,6.976594227045
2485,-18.9002685590835,15.7944612057115,5628896955.59426,277456797.719891,6.976594227045
2486,-11.2268029278971,-1.79537331800124,5682575891.01031,25.9513333968479,7.04159191530153
2487,9.9056848891463,-0.0871570044560788,5938457387.81129,165991916.656162,7.04159191530153
2488,21.7966563273355,28.4684212869912,4664124892.91815,27.2403383142648,7.05564428466263
2489,9.51648378318613,-0.9533022729159,4650163461.98257,224690156.776896,7.05564428466263
2490,3.1335884124661,1.241831409714,3779391132.66256,22.4712398238816,6.90176125300936
2491,5.56706111326983,-11.9180056242109,3537134139.22227,147633631.318087,6.90176125300936
2492,-29.3770058857826,-5.90847900911281,4118170298.6359,22.4635192888447,6.90817238854189
2493,9.10144125967205,-0.132304885597774,4197942364.88176,137060020.534585,6.90817238854189
2494,-13.8384880764739,-4.60246478223562,4543083572.25494,29.2150449992525,7.03675721634597
2495,15.92826346028,11.9647661662064,4802773165.93019,153133736.79435,7.03675721634597
2496,-20.4655314857269,-5.9232108119222,3900149480.10845,35.8266169923907,7.05598449051631
2497,-9.38925745253053,8.71282202626536,5073587996.13976,156803121.762637,7.05598449051631
2498,-2.96624564686486,7.78118467764733,4515492908.65423,28.7990834945365,7.0580230989435
2499,-5.39486556718321,11.9520808644266,5244013598.51204,194057004.989736,7.0580230989435
2500,-13.0673864088825,15.4750645317752,6136862503.1592,22.8488769729598,7.10325175425191
2501,-1.87259192639926,-14.6387846436141,7157362857.78126,272656354.154397,7.10325175425191
2502,7.41766004461212,-1.00718058036133,9338569756.07509,34.6611814112528,7.15549167082776
2503,-5.6555709252712,-3.18278265824095,9054360430.32249,297716955.373898,7.15549167082776
2504,-0.729437180766207,2.12480903267273,6264804648.69057,29.2765709255903,7.15021072034817
2505,-22.5355750964642,16.4934632223954,10036141621.5398,351025681.075021,7.15021072034817
2506,0.679562494780653,-7.16375657997416,10438541292.8324,40.7474973287273,7.21500266725931
2507,12.7739285497076,-18.7890551338487,7497798534.54557,209847942.882235,7.21500266725931
2508,6.40126202173336,-13.4800036141297,8588085158.08999,45.6918502288828,7.33018065303049
2509,-8.51310424588862,-9.22244046631119,7011377744.54904,150005192.785222,7.33018065303049
2510,8.53343161185898,-3.53258562114267,6767835022.79521,52.954480540035,7.19576307956752
2511,2.05413763968649,21.6948732747202,8134045512.78476,128958120.899988,7.19576307956752
2512,-15.1957473086415,-8.54349354016351,8755180651.98897,54.6695539387087,7.49131770920432
2513,-9.69661627881304,-6.8168090426128,8229728268.1798,181591211.855023,7.49131770920432
2514,-2.72087308061742,-0.837835445234776,9963623139.01106,42.1811299735557,7.38098815999787
2515,-6.02190365710336,-8.83115026194874,9117143631.96002,231913312.684209,7.38098815999787
2516,6.66130671248883,-6.94323665412008,9882742638.15863,42.3678793755025,7.30904958620619
2517,5.51564494906035,2.53668319089416,7668341551.94075,310960331.483413,7.30904958620619
2518,-15.0097666384235,-3.43482520696484,8194009458.20056,24.1226359540919,7.22219603662407
2519,11.699780867198,6.19123231138206,6757173545.74233,422977400.808429,7.22219603662407
2520,-3.57408505812069,-7.15893018214224,8737758372.57036,24.8999655700012,7.21630999336818
2521,-1.98557093323092,-4.07268379397425,11247986990.7737,329579601.35371,7.21630999336818
2522,-1.74881274265774,6.38383653312791,10482699938.5344,32.6618891350321,7.42682617897653
2523,-19.7692505047986,-1.31294281700385,7765654646.07117,215281600.325105,7.42682617897653
2524,9.62826046636271,-15.2837511580675,6210449704.73021,57.5121949240683,7.3776921547103
2525,-3.56028573786579,-0.530709211488689,4084341460.27626,111391223.808818,7.3776921547103
2526,4.65960599401898,-7.65005664692634,4543430969.42266,33.0313049147052,7.27648298441297
2527,14.944850548008,-4.86800894811985,6069731400.18754,160026558.68148,7.27648298441297
2528,1.02946702064188,2.42427115167536,4973660182.34691,60.5963393468055,7.2994187977099
2529,2.47769682415476,-13.8304192279471,4911084547.63405,105345797.395727,7.2994187977099
2530,3.48699049976749,19.5408555377925,7194586153.96542,58.3834590890739,7.09354361539031
2531,-4.76451686177773,9.23716118149897,7386108928.91167,181547583.456257,7.09354361539031
2532,-9.18816136494224,-12.568494633896,8180474976.89182,33.5492151339039,7.25331469484078
2533,9.03836817502391,9.4329093428445,12321243535.8021,335027357.521896,7.25331469484078
2534,9.64360341718282,-2.96873239439204,13168950388.3756,35.119699946304,7.29758775827197
2535,-7.97347086342483,0.0680364078344303,15349177395.6168,504910804.889324,7.29758775827197
2536,-6.24118574936596,3.73392150652316,22946388797.7124,50.2405773617449,7.28341570231388
2537,-11.0633658794633,4.33871367024006,26425561992.2077,560099926.622557,7.28341570231388
2538,-18.6159407494253,3.74125746417922,30294312611.7724,51.3854598620151,7.24479584354114
